time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
580,4.0,206.1291485072175,0.01940530986989422
581,1.0,205.52667286304316,0.004865548525014902
582,5.0,213.9442504172388,0.023370574297971968
583,3.0,210.64615337838268,0.01424189310787515
584,6.0,208.44976990189932,0.028783912799825694
585,2.0,213.554085374294,0.009365309010570418
586,3.0,216.288920331349,0.013870336008909185
587,2.0,208.38282816365793,0.009597719819932845
588,5.0,207.22305633952638,0.0241285892039335
589,6.0,206.08365337838254,0.029114390693490002
590,1.0,206.52039129658135,0.0048421368646542635
591,1.0,214.5629688507771,0.004660636480545129
592,6.0,212.241585374294,0.028269671984492723
593,2.0,208.20421164014104,0.009605953617579977
594,4.0,204.44088642541624,0.01956555789763352
595,5.0,205.74082329249262,0.02430242049188129
596,2.0,205.24190103891175,0.009744598884907136
597,1.0,204.37394468717468,0.004892991626357516
598,0.0,0.0,0.0
599,1.0,205.03371651130612,0.0048772466158991815
600,3.0,207.4971048589545,0.014458033050818905
601,4.0,207.5988184213275,0.019267932401628076
602,3.0,213.60402224137042,0.014044679348828132
603,2.0,211.67020189781076,0.009448661087239628
