time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
336,1.0,227.1291485072175,0.004402781442066749
337,3.0,224.78187668308598,0.01334627170245411
338,0.0,0.0,0.0
339,5.0,229.2441872843153,0.021810803838610986
340,2.0,227.97902224137044,0.008772736984030577
341,2.0,229.80300762787505,0.008703106285008432
342,3.0,221.42464363605245,0.013548627427988503
343,1.0,224.6103038078322,0.004452155502427712
344,2.0,222.7807989366671,0.008977434363939807
345,3.0,214.60249807776785,0.013979334009955734
346,1.0,220.94348833543765,0.004526044227570963
347,4.0,221.61766312071293,0.01804910287237006
348,4.0,221.711255288404,0.018041483707251414
349,6.0,221.59881842132756,0.02707595664428207
350,4.0,218.95605146836118,0.018268506274091236
351,4.0,208.0314302659025,0.019227863765043884
352,3.0,214.10173599596672,0.014012030243680576
353,3.0,225.22458050312886,0.013320038129489705
354,3.0,227.18796885077714,0.013204924605714824
355,2.0,218.83289129658147,0.009139393937310024
356,4.0,218.5507213824713,0.018302387540509932
357,4.0,218.2389834642725,0.018328531119898808
358,4.0,216.53999807776793,0.018472337838312182
359,2.0,220.25154659719604,0.009080526474838663
360,2.0,217.03555633952632,0.009215079933129656
361,4.0,217.39171164014104,0.01839996552684305
362,5.0,211.7884739141654,0.023608461346326253
363,3.0,229.90395910844688,0.013048927089528217
364,2.0,193.7843478405416,0.010320750990919713
365,12.0,227.4960271125355,0.052748173901357664
366,6.0,199.9511633129361,0.03000732729226298
367,3.0,218.04627964422963,0.013758547061178404
368,3.0,220.23561947244974,0.013621774748272648
369,1.0,220.7196923477038,0.0045306333538408594
370,3.0,221.9748961677467,0.013515041798838804
371,5.0,232.31296885077725,0.021522689950261343
372,1.0,231.8155707607985,0.0043137740778934185
373,4.0,213.2677893865599,0.01875576246889198
374,6.0,225.9701387648873,0.026552180889010096
375,2.0,232.39583771376485,0.008606006112998209
376,5.0,233.48422606141304,0.02141472288875248
377,2.0,220.704211640141,0.009061902286037963
378,3.0,232.68244936611663,0.012893108217541662
379,4.0,229.89063389372183,0.017399577930822512
380,6.0,229.23974554607375,0.026173471732431713
381,4.0,226.530798936667,0.01765764310537885
382,5.0,222.69869215548036,0.022451860635576505
383,3.0,221.13543007367926,0.01356634709779632
384,5.0,221.01855146836115,0.022622535378962298
385,3.0,226.97458050312886,0.013217339110617477
386,4.0,226.52007563196375,0.017658479006068144
387,1.0,227.2104932066027,0.0044012051815349
388,4.0,219.5899349448445,0.018215771141808938
389,5.0,212.83212921478017,0.023492693600571157
390,4.0,216.02407095302178,0.01851645505222365
391,2.0,216.0151874765386,0.009258608264371318
392,4.0,220.89094955833974,0.01810848297767653
393,2.0,222.77115337838256,0.00897782306941217
394,4.0,217.21233303482296,0.01841516061318088
395,3.0,215.2651874765385,0.01393629892119443
396,4.0,218.20160973011969,0.018331670444353534
397,5.0,218.1302262536364,0.022922086892194958
398,8.0,217.9294010389116,0.0367091359030147
399,2.0,214.4053525194836,0.009328125331284602
400,3.0,216.03923599596675,0.01388636645639687
401,6.0,216.59989616774664,0.027700844303975458
402,7.0,218.03999807776802,0.032104201347054315
403,3.0,220.72381842132756,0.013591645983006079
404,6.0,215.71785251948353,0.027814109634055822
405,4.0,213.21861460128486,0.018760088125888686
406,3.0,210.69900782009825,0.01423832048873006
407,3.0,212.6856826053735,0.014105321821621317
408,5.0,216.54627964422968,0.02308975249177519
409,5.0,210.0429156524071,0.023804659083452882
410,3.0,207.19120209003407,0.014479379287043098
411,6.0,211.13574573829695,0.02841773655625802
412,4.0,211.97673599596666,0.018869995243610643
413,6.0,212.73745930067005,0.02820377765027253
414,3.0,208.56696417183517,0.01438386952560879
415,3.0,211.96601269126333,0.014153212403771617
416,3.0,210.78035251948344,0.014232825612732076
417,4.0,211.66715357060565,0.018897594324504975
418,2.0,209.20820696119912,0.009559854410352701
419,5.0,211.13758556651706,0.023681240772855165
420,2.0,212.3036389571105,0.009420469709443083
421,4.0,212.34545442950497,0.018837229225115958
422,0.0,0.0,0.0
423,2.0,215.94272625363644,0.009261715060737408
424,2.0,210.84545442950494,0.009485620666622858
425,6.0,212.72045442950494,0.028206032259997762
426,2.0,208.9223573906486,0.009572934294726276
427,4.0,206.29919721886887,0.01938931442256793
428,4.0,203.8509739141655,0.01962217753094601
429,5.0,214.0802893865599,0.0233557232864704
430,6.0,212.0070660818565,0.02830094350573855
431,2.0,212.2222942577252,0.009424080570777248
