time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
411,8.0,336.36513780377146,0.023783677619608236
412,11.0,337.5826522250438,0.03258461276815562
413,13.0,363.13823932934605,0.03579903902163751
414,9.0,352.07497724754535,0.025562736864631147
415,16.0,342.0183123968231,0.04678112083494573
416,5.0,362.4244045645146,0.013795980450069162
417,5.0,350.26126874856044,0.01427505820973119
418,5.0,343.3219289203401,0.014563590551071773
419,7.0,352.4725016033705,0.01985970527674509
420,4.0,342.37738527207705,0.011683014626743878
421,8.0,336.3891863231994,0.023781977320500663
422,7.0,349.02091430684465,0.02005610470049337
423,7.0,328.1143757219702,0.021334024102410844
424,8.0,352.0271958733067,0.02272551693102476
425,8.0,329.5079047567379,0.024278628477535525
426,7.0,349.11038040091233,0.020050964946849534
427,2.0,361.35270542341334,0.005534758616672067
428,7.0,348.61374439273465,0.020079529601432104
429,7.0,344.9717395215695,0.0202915172405371
430,10.0,354.19077810644455,0.028233372007767835
431,5.0,351.1311956810831,0.014239691777603486
432,5.0,357.3194577628845,0.013993080677173692
433,1.0,344.44553550930345,0.0029032166102004537
434,8.0,346.19185585286317,0.023108573655759603
435,4.0,353.36939462996105,0.011319599435567115
436,11.0,352.0961081923339,0.03124146999657039
437,6.0,376.5392584295606,0.015934593447239243
438,7.0,367.3701567117624,0.01905435123706083
439,3.0,379.9553118201535,0.007895665376090355
440,6.0,361.6978217547072,0.016588432772119438
441,7.0,363.33062748477136,0.019266198526831868
442,6.0,360.84058870767325,0.01662784117908854
443,7.0,342.2687588140066,0.02045176435107796
444,11.0,343.68772977923896,0.03200579784173742
445,8.0,341.79496282627304,0.023405845229106628
446,9.0,357.35454525163414,0.02518507213518881
447,12.0,349.6636812598112,0.03431869148309864
448,6.0,342.491346302756,0.017518690807142644
449,4.0,357.15784611053294,0.011199529965700608
450,5.0,356.80797237638006,0.014013139803742204
451,8.0,344.07269100214177,0.023250900781167205
452,8.0,353.9063219469306,0.022604851916716046
453,7.0,355.90372003690896,0.01966824061089911
454,7.0,352.5179967322059,0.01985714223072028
455,7.0,359.7321471616551,0.019458922576787014
456,7.0,357.84458402873184,0.019561564747443434
457,4.0,350.4939482127773,0.011412465237692739
458,5.0,354.9902685563371,0.014084893144631365
459,5.0,352.0039094356796,0.014204387695624819
460,4.0,348.0368414315909,0.011493036149698044
461,9.0,356.3885549939642,0.025253336208151872
462,9.0,375.4666664540928,0.023970170468116385
463,12.0,380.0506130634994,0.03157474185680375
464,9.0,356.16000160337074,0.025269541665216635
465,5.0,358.32789482218436,0.013953700150754901
466,11.0,358.73062299805264,0.030663677129286266
467,10.0,367.7784043722914,0.02719028600134251
468,6.0,372.781768364114,0.016095207730597784
469,8.0,369.591350789475,0.021645528183793797
470,8.0,377.0366565195392,0.021218096070150717
471,5.0,374.46267113303446,0.013352465774148317
472,8.0,377.444142098267,0.021195189188860725
473,6.0,367.6622878487746,0.016319324005479443
474,7.0,368.6996615829272,0.018985642595784086
475,5.0,359.595030445915,0.013904530309553393
476,7.0,372.5118459183093,0.018791348722733178
477,7.0,372.470792527716,0.01879341988802819
478,7.0,364.57313741932495,0.01920053696097948
479,9.0,370.7218702741352,0.024276959957460376
480,8.0,372.8468702741353,0.02145652984593382
481,8.0,383.474156519539,0.02086190128849629
482,8.0,378.33538488763105,0.021145259786831915
483,11.0,384.1970596729063,0.028631140512540794
484,6.0,378.9344965399825,0.015833871169781247
485,7.0,385.9655887076732,0.018136331851339567
486,5.0,386.5801810675881,0.012933927409811577
487,9.0,380.28576368517207,0.023666413154111252
488,6.0,376.51507915756645,0.015935616744552964
489,13.0,394.7270740941781,0.0329341483095186
490,4.0,403.2714914765941,0.009918876202614387
491,6.0,391.60023426595797,0.015321747728897064
492,2.0,385.11800121892446,0.0051932134921501075
493,4.0,395.4068991166796,0.010116161374360973
494,9.0,396.18906903079005,0.022716426836351104
495,8.0,405.73792815144736,0.01971716086895847
496,2.0,412.1654669285455,0.004852420109098385
497,7.0,412.3244766708758,0.01697692083797275
498,7.0,409.0825980655576,0.017111458744764826
499,4.0,421.05639405329157,0.009499915109931176
500,4.0,429.7749862209826,0.009307195924016088
501,8.0,420.5271417138205,0.019023742361543465
502,4.0,440.100049353906,0.009088842425426324
503,6.0,427.10036501852375,0.014048220257877267
504,8.0,424.02301564019666,0.018866900392002246
505,8.0,425.1683845031846,0.018816074505041375
506,3.0,429.2327243314049,0.0069892154766926385
507,7.0,434.75645718621485,0.01610096844864517
508,7.0,429.8932582373375,0.01628311183269454
509,4.0,424.1417340737346,0.009430809747443111
510,4.0,432.2831076156646,0.00925319525452364
511,8.0,414.79814190604355,0.019286489479531203
512,7.0,420.1650205113618,0.01666012080558408
513,6.0,423.41470484674386,0.014170504546297504
514,9.0,426.7094378937776,0.02109163566764231
515,10.0,428.72796692854513,0.023324813801257505
516,9.0,416.8880544172943,0.021588529353712853
517,7.0,394.83767113303446,0.017728804802015607
518,6.0,389.14801564019643,0.015418297816909746
519,9.0,393.6990302536922,0.022860102028192882
520,8.0,394.7837389449,0.020264259164728567
521,11.0,400.0596272925482,0.027495901234633014
522,12.0,396.3376711330346,0.03027721277590109
523,9.0,407.4024573784384,0.02209117750028653
524,5.0,404.0248554684168,0.01237547624193348
525,5.0,392.2626080001106,0.01274656288421605
526,8.0,389.8683168835423,0.020519748985885617
527,12.0,404.88576817189073,0.029637989139952938
528,8.0,401.73748173426384,0.019913501636602923
529,9.0,388.2370353170802,0.023181714213971208
530,9.0,395.95302557475003,0.02272996900815684
531,7.0,394.77333130481435,0.017731694227833047
532,4.0,413.1605787731197,0.009681465767808728
533,10.0,422.6691465849858,0.023659167177913012
534,12.0,411.9908457260863,0.029126860765198277
535,8.0,404.30486988968903,0.019787048328610855
536,8.0,407.2312001678018,0.019644860208902357
537,8.0,401.69858383650853,0.019915429931552864
538,10.0,405.9134963477595,0.024635790851932328
539,11.0,404.88944782833096,0.027167909805996943
540,7.0,410.5499817342637,0.017050299138804695
541,3.0,418.07479233549316,0.007175749542901369
542,12.0,407.5070885154503,0.029447340520421476
543,7.0,417.83627772199793,0.016752973289354642
544,8.0,407.88469042547194,0.01961338630203319
545,9.0,398.2134332148358,0.022600945245221066
546,10.0,421.27637963201937,0.02373738591452694
547,6.0,412.1310107690315,0.014558477385150106
548,8.0,420.4727631085025,0.019026202650694903
549,6.0,419.6827874643281,0.014296511982898474
550,11.0,412.64541373017494,0.026657269495772948
551,7.0,392.43081688354187,0.01783753899754852
552,5.0,397.5410982577808,0.012577315960318169
553,8.0,408.8277099101322,0.019568145226160294
554,8.0,405.67314190604355,0.019720309711439683
555,4.0,425.91914658498575,0.009391453828906141
556,11.0,425.8074717997103,0.025833271439572432
557,7.0,416.2423698896891,0.016817125084731554
558,4.0,423.8644523150498,0.009436979152540213
559,9.0,417.53526310850253,0.021555065632052305
560,8.0,416.4065834520621,0.01921199212000687
561,2.0,395.654612871276,0.005054913894434206
562,9.0,394.19903025369166,0.022831106393660934
563,9.0,394.1438895665726,0.022834300462952782
564,3.0,412.3491565195391,0.007275387744991896
565,4.0,407.1083556606399,0.009825394012139476
566,8.0,414.3632438160653,0.019306731761061263
567,8.0,405.0141321637134,0.019752397175035533
568,8.0,397.41717600419963,0.020129980491621884
569,8.0,406.5562633007257,0.019677473260527482
570,7.0,430.39402031913835,0.016264166483561923
571,5.0,420.2212389448997,0.011898494261151827
572,7.0,439.28019004102583,0.015935159742455598
573,7.0,430.9269523150498,0.016244052413974596
574,7.0,440.1423112434844,0.015903947021643272
575,8.0,424.73056883856685,0.01883547026501092
576,10.0,426.23164658498587,0.02346142075587555
577,7.0,435.36629214327013,0.016078415178951068
578,5.0,433.48317074858807,0.011534473163895685
579,7.0,428.34852519030386,0.016341832849523844
580,4.0,443.9572824009396,0.009009875856451396
581,6.0,433.7379281514475,0.013833238023641297
582,6.0,420.27961287127636,0.014276209971283298
583,4.0,430.20867581197666,0.009297813421475967
584,9.0,436.11660780788816,0.0206366825726677
585,4.0,442.4842484950072,0.009039869811422529
586,6.0,443.9975737097318,0.013513587360102478
587,4.0,448.15626778744456,0.008925458121445162
588,4.0,435.8647679796675,0.009177158361619617
589,10.0,422.84255928845977,0.023649464275373663
590,8.0,422.88437476085437,0.018917700623306513
591,4.0,424.5378650185238,0.009422009977426793
592,7.0,428.0896417138205,0.016351715430385313
593,9.0,405.9171760041997,0.022172010774697753
594,9.0,401.2526467772088,0.022429758587977997
595,10.0,420.7656563273159,0.023766198237959196
596,7.0,413.9657194602397,0.016909612731042408
