time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
213,12.0,643.4778044500872,0.01864866187615459
214,14.0,650.8284402660413,0.02151104520613324
215,18.0,648.6286927977357,0.027750853762513107
216,16.0,647.2330082701302,0.024720618070397014
217,18.0,656.6210178202367,0.02741307316015258
218,18.0,650.1346586995796,0.027686571941886905
219,13.0,649.0300275625673,0.020029889909441493
220,22.0,651.5153089368056,0.033767433701444936
221,15.0,650.5718430349623,0.023056638802601677
222,14.0,657.2663866832247,0.021300343793098038
223,20.0,660.0611197302587,0.030300224331003198
224,18.0,667.69240129672,0.026958521566281635
225,16.0,659.2996343437537,0.024268176662839955
226,20.0,656.515940266041,0.03046384523717028
227,21.0,664.7285665318885,0.031591842230527314
228,17.0,670.1772362537753,0.025366424104507526
229,13.0,669.8396099879277,0.01940763103011226
230,19.0,676.2245712108304,0.028097174827556304
231,13.0,663.1753964255554,0.019602657260912593
232,22.0,678.2394205891577,0.0324369232046252
233,19.0,665.0289498161486,0.028570184809627714
234,22.0,671.5626438938611,0.032759415968165506
235,18.0,663.6181002455982,0.027124034129476556
236,18.0,681.0952602251538,0.026428021234576837
237,16.0,674.6588379715735,0.023715690211819556
238,26.0,675.6033816198369,0.03848411761596279
239,14.0,673.3019205891572,0.02079304925753015
240,25.0,680.7150564051123,0.0367260864362633
241,23.0,686.55896423742,0.033500400108454974
242,13.0,677.6887216402791,0.019182848385811666
243,20.0,699.3863136157478,0.028596498974368362
244,16.0,713.0620125646252,0.022438441142662767
245,14.0,713.2372650963191,0.019628811736455427
246,12.0,713.2247019633959,0.016824992133567276
247,17.0,721.9677890676987,0.023546756873949557
248,15.0,729.4797208713865,0.020562600399750698
249,18.0,721.444502630072,0.024949944083543295
250,14.0,704.0486873499002,0.019884988427003824
251,17.0,714.617153251745,0.023788961575641396
252,13.0,708.919692028843,0.01833776116839915
253,20.0,714.2251483805793,0.028002374384810763
254,18.0,722.4489443683132,0.02491525545204947
255,17.0,712.1615706341615,0.023870987569382517
256,13.0,718.0891094112593,0.018103602783585353
257,18.0,716.496279325369,0.025122251879588615
258,17.0,723.205225934776,0.023506467307432298
259,13.0,723.151609411259,0.017976866580693526
260,26.0,722.1105560206647,0.03600556699140118
261,17.0,717.4008473294573,0.023696654476061643
262,17.0,718.9238181024668,0.02364645539894607
263,19.0,717.7266725441825,0.026472473055305576
264,16.0,728.4959636607514,0.021963059231788602
265,14.0,719.831750098378,0.019448989292409853
266,15.0,716.228196707785,0.020943045902058883
267,17.0,703.5368862987787,0.02416362287617202
268,16.0,706.2384735953048,0.02265523700308696
269,16.0,698.1378377793505,0.02291811034178163
270,17.0,707.1885367282281,0.02403885119327533
271,22.0,714.7133473294582,0.030781571496045896
272,21.0,716.5891094112582,0.02930549700546436
273,15.0,720.8231822865129,0.020809541602725256
274,11.0,731.0820657629956,0.015046190455403693
275,16.0,727.4256579306866,0.021995374820177944
276,17.0,727.6863812353905,0.023361712460715785
277,16.0,722.7677259347759,0.02213712569872534
278,19.0,712.972546470558,0.026648992438847854
279,15.0,720.0757841965337,0.02083114073435634
280,14.0,722.0339687241396,0.019389669470452352
281,17.0,717.7196288959198,0.023686129395891525
282,17.0,725.8309880165768,0.02342143044409637
283,14.0,718.2429153335462,0.019492012661897977
284,22.0,714.5135998611513,0.030790176708008325
285,13.0,705.7502746464269,0.01842011327096239
286,16.0,710.7369494317021,0.022511844941779702
287,21.0,716.268803681194,0.029318602027719954
288,16.0,728.5480560206653,0.021961488837664484
289,21.0,725.9144882088002,0.028929027235449822
290,18.0,737.860556020666,0.02439485327292093
291,15.0,722.2107454194359,0.020769560817443255
292,11.0,717.8734348182066,0.015323035324166337
293,15.0,731.8443132313016,0.02049616254278279
294,15.0,730.4533861065554,0.02053519127339888
295,18.0,729.3997695830383,0.024677825179859475
296,15.0,735.5610655707725,0.02039259648464464
297,16.0,732.1497695830377,0.02185345220980137
298,14.0,740.720837394904,0.018900507847514642
299,12.0,734.9549102701575,0.01632753225036485
300,17.0,738.0650608918307,0.023033199782493814
301,17.0,728.5151240247538,0.02333513669020599
302,20.0,742.1868276525734,0.02694739283268746
303,15.0,735.325784196534,0.020399121481086104
304,22.0,747.945264711873,0.02941391708452749
305,20.0,745.8017356771062,0.026816778566279675
306,16.0,740.5661386382488,0.021605092597699323
307,18.0,746.4685511495003,0.024113540982110337
308,16.0,745.410492887742,0.021464683087590482
309,16.0,755.0244539184207,0.021191366606688446
310,17.0,761.513730613717,0.022323957292666813
311,16.0,753.9593520084003,0.02122130318747175
312,15.0,764.2715363437815,0.019626532307822023
313,13.0,764.4464732108581,0.017005768821716043
314,16.0,764.7566869654546,0.02092168695312467
315,15.0,766.7271189613652,0.019563674779521967
316,19.0,755.2844151413226,0.025156086394877982
317,18.0,755.4800365360047,0.023825910850712673
318,13.0,748.3617645196498,0.01737127765786417
319,15.0,751.548186773231,0.019958800066303715
320,14.0,758.2304829531885,0.018464042681945736
321,21.0,761.7053566873415,0.027569715527968785
322,19.0,766.1018032967474,0.024800881447136342
323,18.0,763.1235655707719,0.023587267923690772
324,17.0,758.7985024378487,0.022403839682580855
325,11.0,744.9637937466405,0.014765818275110778
326,18.0,740.87940072005,0.02429545211070258
327,24.0,753.9907598407077,0.031830628806472874
328,13.0,754.6609393049251,0.017226279144609703
329,20.0,752.1842257425521,0.02658923082341445
330,18.0,743.1157598407082,0.024222336508996148
331,19.0,749.238920012488,0.02535906703789936
332,17.0,757.9457111290559,0.022429047028548196
333,16.0,748.4952015789487,0.02137622254123746
334,15.0,754.3435511494995,0.019884838913439888
335,15.0,755.522929754818,0.01985379848745
336,22.0,752.5384104623807,0.0292343881642966
337,20.0,756.8702015789497,0.026424610135630744
338,18.0,762.1531335748613,0.023617301047587937
339,18.0,788.9380361515588,0.022815480018942975
340,17.0,768.0340994767051,0.022134433889827075
341,16.0,764.5466626096287,0.020927434233231974
342,16.0,759.4797208713875,0.021067053616181396
343,18.0,758.6860655707725,0.023725228150141775
344,21.0,762.5403810431668,0.027539525147863883
345,14.0,764.9742013867271,0.01830127078092455
346,16.0,767.194633382638,0.02085520323500491
347,18.0,773.3703323315152,0.023274748522786708
348,16.0,774.453516859121,0.020659729282255325
349,19.0,765.5918420738464,0.024817401330364915
350,18.0,758.1261674807943,0.023742749916960224
351,15.0,764.0152547773193,0.01963311583925365
352,20.0,771.1410168591211,0.025935593572055805
353,16.0,780.2649391127015,0.02050585538060292
354,18.0,789.7779486628095,0.02279121622789823
355,18.0,794.7768709163903,0.022647865908888006
356,15.0,782.8067545850972,0.019161817283948057
357,19.0,782.387783619864,0.024284632758570096
358,15.0,790.5775698652685,0.01897347024727292
