time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
334,18.0,681.0632752230957,0.026429262382564593
335,12.0,691.554391746613,0.01735221429176727
336,8.0,691.2186053089863,0.011573762538443054
337,15.0,692.5465860165493,0.021659192757383046
338,18.0,692.5363091290293,0.025991417002579637
339,13.0,684.4489985277997,0.018993380117382098
340,20.0,677.4341491494725,0.029523164760900025
341,13.0,671.5262171535609,0.01935888676856712
342,16.0,666.0479794275858,0.02402229342959752
343,16.0,664.6951881187928,0.024071183733528876
344,15.0,668.5524211658274,0.02243653530390762
345,19.0,667.8944891699155,0.028447607081792094
346,22.0,678.040620114705,0.03244643366097776
347,16.0,687.609086016549,0.023269035161665855
348,17.0,685.9489985278,0.024783183642640785
349,22.0,697.6819936566345,0.03153299096153446
350,17.0,694.5433527772927,0.02447651385910117
351,11.0,698.8210809531603,0.015740795891555675
352,17.0,700.4594061678854,0.02426978615792256
353,11.0,709.255663378521,0.015509217011538243
354,18.0,713.7038866832247,0.025220543611792386
355,14.0,706.6236197302583,0.01981252764427018
356,11.0,702.22457121083,0.015664504563024543
357,19.0,706.9209546873137,0.02687712094827364
358,20.0,704.1790760819955,0.02840186634240631
359,15.0,691.9578820042826,0.02167761996807078
360,20.0,680.146459750702,0.02940543130567895
361,14.0,681.2311684419093,0.02055102680052113
362,15.0,687.9179063601083,0.021804927392234306
363,16.0,690.0167023478423,0.0231878445051527
364,14.0,699.738658507356,0.020007469688560625
365,17.0,702.480852777292,0.024199947845965738
366,11.0,687.5389110390504,0.01599909448525049
367,22.0,689.6351051167627,0.031900928239833676
368,16.0,700.6510322415093,0.022835904414231875
369,16.0,688.0906877343473,0.02325274892570143
370,12.0,682.7078820042825,0.017577063801827802
371,20.0,687.5444305237108,0.029089029177017344
372,18.0,694.1121343437543,0.025932409346247826
373,15.0,699.818163378522,0.021434139302107122
374,21.0,697.6735565973355,0.030100037189914906
375,22.0,697.3429739797505,0.03154832101404213
376,24.0,701.1920856321025,0.034227425682314655
377,13.0,707.9376438938615,0.01836319923389897
