time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
176,550.4267132435092,27.44508175603001,19.29141564868608,1663.3303037343978,1.4226577383344736,144.0,0.3309184664090638
177,552.8427666341022,27.353237003192564,19.15121048235301,1645.7157693159443,1.4282771853192964,148.0,0.3359284616102913
178,562.9423247036384,27.524253986180128,19.220201150892606,1661.970680474514,1.432048175255537,152.0,0.3387197688366627
179,567.9682130512859,27.503529300740315,19.347452044942262,1671.7143805753244,1.421558210189759,144.0,0.3397519454584212
180,557.9342033089554,27.704638751006925,19.578071411994504,1704.010523875286,1.4150851821918313,137.0,0.3274241534847409
181,556.4182761842101,27.177018172188625,19.733364801755755,1684.8173339677228,1.3772115625091257,135.0,0.3302543634649415
182,551.401586977662,26.81956949094576,20.1791102126987,1700.2143888878225,1.3290759210021175,134.0,0.3243129752232926
183,561.6878829653969,26.99365485591596,20.385205309922764,1728.727947787699,1.3241787092905288,131.0,0.3249139829573557
184,553.838009231243,27.230150980839504,20.24653521576579,1732.0109575417298,1.3449289318221538,126.0,0.319765880706271
185,561.1612325359478,27.277837293726872,20.240821225383893,1734.5544453452515,1.3476645532305724,125.0,0.32351894980399554
186,564.6908005400355,27.581062083069362,20.36629966940628,1764.7085433593875,1.354250037109142,134.0,0.3199909711237992
187,559.1201791453539,27.953448640599518,20.199660328872124,1773.900818256886,1.38385736123714,131.0,0.31519246926937566
188,561.6305867854389,28.27747016204694,20.15049322009357,1790.095110186814,1.4033140456259081,126.0,0.31374343384851056
189,557.7655480083416,27.936230335713603,20.103750721504213,1764.3907247148197,1.389602901603395,123.0,0.3161236001727984
190,566.8288100901436,27.84606801973244,20.36611225812755,1781.6479218929321,1.3672746013967316,133.0,0.3181486101293851
191,575.6786838242962,28.06967605465433,20.582067530142417,1814.99850674615,1.3637928266218307,131.0,0.31717859914736113
192,580.432363480736,28.454269393409632,20.587206718180582,1840.3258944922877,1.3821335639614305,142.0,0.3153965095083698
193,587.0167565073272,28.3428110587752,20.594722409099667,1833.7863553254601,1.3762171927237088,142.0,0.3201118575250515
194,578.6520333948466,28.421222194612902,20.47528209054593,1828.194998181046,1.3880747561341709,136.0,0.3165154887583511
195,578.9020333948462,28.517325274137658,20.317050029879784,1820.2008466003913,1.4036154477248386,139.0,0.31804294261046395
196,588.6964507772618,28.973246981244017,20.357643868975483,1852.9963076028096,1.4232121933029043,130.0,0.31769974303880216
197,587.4268439960744,29.253025597984404,20.152729406668268,1852.0578052738485,1.4515664358746845,131.0,0.3171752211639077
198,604.7583194480268,29.145954698875602,20.273578378222158,1856.3444701010262,1.4376324768687176,143.0,0.3257791477759053
199,607.6129505850392,29.19170954745963,20.384363086289387,1869.4185520249155,1.432063853252992,141.0,0.3250277739711556
200,599.1699311003781,29.178643837784787,20.381360238551622,1868.3065689857613,1.4316337818607898,135.0,0.32070214869803015
201,591.7819215502717,28.722019283802684,20.540673717934677,1853.4442448582104,1.3982997674864301,143.0,0.3192876846400866
202,590.5489264214364,28.318009929353046,20.694725001533826,1841.0783124099783,1.368368505851332,145.0,0.32076252402778327
203,592.9583825809497,28.26910702490612,20.508870805754963,1821.3932049634946,1.3783843729208909,135.0,0.3255520998788584
204,586.4953098979189,28.063294077643086,20.228898552749193,1783.449253677367,1.3872873011085995,144.0,0.328854498488589
205,588.412441034931,28.309117693810137,20.13262714262111,1790.509613443104,1.406131325696648,143.0,0.3286284734899742
206,586.1883293825788,28.255556706548976,20.113551720281638,1785.428684028929,1.404801951415537,141.0,0.3283179746277006
207,590.2453098979177,28.366342684093045,20.106131770829673,1791.7678608749677,1.4108304375706633,138.0,0.32942063689527573
208,582.7981643396339,28.502393080197702,19.969726153005134,1788.1473658917766,1.4272801170039346,134.0,0.32592289397187546
209,575.5659312926002,28.855063111475467,19.92199986217603,1805.9463066691517,1.4484019330940654,136.0,0.3187060042522314
210,578.6935332026216,28.326642453749717,19.538240712491536,1738.7231212746021,1.449805172870013,137.0,0.332826731365026
211,592.635474940863,28.281162965460222,19.721263896013465,1752.1927603780646,1.4340441421291001,142.0,0.33822504483638666
212,597.2923291903561,28.467595145006136,19.95704983607094,1784.830568202784,1.4264430554035594,140.0,0.33464931620472704
213,597.9853486750163,29.05858817031458,19.926677959779152,1819.1113552199602,1.4582755956094469,138.0,0.3287238832076391
214,599.1514020656108,28.808969196546872,19.827715325003645,1794.528114989532,1.4529646368392963,140.0,0.33387685434457837
215,608.0386495339167,28.84415700985279,19.798596414244106,1794.0813287132087,1.4568788820353373,141.0,0.33891364889797265
216,610.0172029245107,29.161706396695518,19.775202083903757,1811.6893698147694,1.4746603484993972,138.0,0.3367118078232584
217,603.2538777097845,28.89459672245944,19.92575100074003,1808.7610990068097,1.450113309224145,142.0,0.3335177199692271
218,607.744678568685,28.869199030661957,20.08481795234233,1821.597858339814,1.4373642369656219,141.0,0.3336327366582312
