time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
215,181.66302749698164,18.226119062770294,6.989569015080779,400.21602405637003,2.607617010926625,56.0,0.4539124287322253
216,190.2688671329786,20.668599238215464,6.576319142302163,427.0156558579734,3.142882635555919,57.0,0.44557819958775136
217,186.45300314115602,18.550199207130888,6.827354438898557,397.87889222558147,2.717040600886623,57.0,0.4686174782939845
218,187.30287687530887,19.704266038246864,6.694500234944362,414.40815804974875,2.9433513102880076,54.0,0.45197680894308934
219,192.52851269126296,19.380281454029372,6.540001772819585,398.18767989477857,2.9633449847940896,63.0,0.4835119779249292
220,191.78663408594497,17.602072129348112,6.484378943634727,358.5766915639608,2.714534773854768,60.0,0.5348552725205096
221,190.1797167035289,17.560663498612808,6.344541747533693,350.0185433040867,2.767837961731302,63.0,0.5433418324305918
222,194.28327009412212,17.825795462468687,6.616498288305142,370.53308830314216,2.6941434404927316,66.0,0.5243344689777725
223,195.396469043,19.367294961332323,6.562296871848545,399.27738552090005,2.951298202374181,66.0,0.48937524670495525
224,193.2636633129358,17.009081118431098,6.815187847779229,364.1736809685233,2.495761158509169,63.0,0.5306909131899628
225,191.80655653174912,19.61293494985388,6.660214883753469,410.3748169219047,2.9447901144595954,70.0,0.4673935841639385
226,173.07387706753235,18.549829634884134,5.733598708363627,334.1312471002763,3.2352856518935327,60.0,0.5179817169736031
227,184.61017305526624,16.59514330270268,5.949057386355704,310.155179363707,2.7895416407923737,60.0,0.5952187335191362
228,195.9966584417706,16.94198191291234,6.800126977357531,361.9354385662347,2.4914214057067277,66.0,0.5415238121422666
229,179.23625080168503,16.683463608395204,6.910915724601841,362.21938430623686,2.4140742375145066,58.0,0.4948278821272317
230,173.63009550107057,16.027073748646036,5.50428374642734,277.14364324370456,2.9117455580026577,59.0,0.6264985675619124
231,192.82984296937607,17.55369074364463,6.489210387295186,357.8575383714447,2.7050580418862498,70.0,0.5388452730293608
232,188.54507114524452,21.124207755597176,6.45275066104453,428.22812446443254,3.273674881492744,70.0,0.440291191478958
233,190.41823131702444,18.076992389419235,7.09348810386783,402.8430659361169,2.548392571429349,68.0,0.47268588544408774
234,198.36797878533014,18.492942504268388,7.5423563866827745,438.1904837385122,2.451878637944053,68.0,0.45269805289451504
235,201.99742052357178,18.59558051157089,7.426837168296734,433.8738898912084,2.503835763486328,69.0,0.4655671272918072
236,186.15122644585927,20.273483786405784,5.931869281742886,377.80685089075604,3.4177226138147607,63.0,0.4927153279697552
237,205.98041565240644,18.025284320957404,7.172643533542395,406.17318103129037,2.5130601063141293,65.0,0.5071246090877141
238,207.54443981600897,22.31240173790539,6.581901977130065,461.3681430819419,3.38996263016885,73.0,0.44984562312779314
239,195.43936226181356,19.909763403447798,6.700779527570234,419.1228133440983,2.9712607796644317,63.0,0.4663057128826785
240,195.64018747653807,17.267300093337315,6.800174935657256,368.8878869234569,2.539243513103591,69.0,0.5303513463350257
241,196.45268747653813,19.68524743471967,6.695394081383117,414.06344850025573,2.940117817628614,63.0,0.4744506866957053
242,192.8136001800122,20.779545602252835,6.432405180062779,419.91299225342243,3.2304472464917127,56.0,0.4591751237447946
243,177.13422157469446,18.432825520071745,5.469180495721381,316.7116517304871,3.3703085013361713,52.0,0.5592917741006599
244,194.45712921477983,19.622393937512697,6.4449017044154875,397.2996303971776,3.044638202017749,60.0,0.48944704282856344
245,198.41239616774615,17.514302116302964,6.664318191988514,366.68946608295624,2.6280711112140054,57.0,0.5410910716558716
