time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
404,262.7424782086599,22.914975269073555,8.467668810946815,609.5833959662691,2.7061728299351504,53.0,0.43101974224901396
405,277.27693436817367,23.46551644387408,9.418188231196947,694.3003042106187,2.4915106672158616,63.0,0.3993616777734561
406,299.9065068589807,22.928249742923104,9.27420165109695,668.032068283932,2.4722612905673835,74.0,0.4489402846024934
407,302.99781278126807,22.27342877437287,8.917357893714623,623.9835598023556,2.497761000494579,78.0,0.4855862114015335
408,299.07287591419185,22.5671943463747,9.428861772368988,668.4773716368144,2.3934166064993363,71.0,0.44739416561235373
409,293.33651679353443,23.22661557328802,9.292688196660762,678.074121334852,2.49945065214114,79.0,0.43260243617036176
410,287.42077906755884,23.049296780070396,9.11315199258009,659.8970185851704,2.5292343196774385,72.0,0.4355539894448887
411,293.65161870355547,23.4758401744266,9.45683020670265,697.4556685966556,2.482421663633952,72.0,0.4210326647633523
412,281.48924496940316,23.442364730022987,9.6798904872241,712.8887075067627,2.4217592916947916,68.0,0.3948572084328224
413,309.45460389783733,22.849781832881632,10.015445751763485,718.9558361838608,2.2814543056017573,78.0,0.43042227119316345
414,304.58404563607866,23.871311554023777,9.658897753430345,724.3587697036394,2.4714322651925693,77.0,0.4204878278214188
415,277.8028227158221,23.26326491615659,9.504249509395775,694.605740390555,2.4476698442269256,71.0,0.39994317144517455
416,306.70675939067536,23.10949112240971,9.57192157797994,694.9273218708896,2.414300089500602,80.0,0.44135084308522604
417,300.20523522707265,23.32778420897242,9.736975979302022,713.5878725486857,2.3957935460209105,74.0,0.4206983425248593
418,284.1785847976232,22.860738463536915,9.525754484762361,684.131380758558,2.3998874315001015,68.0,0.41538598109990055
419,285.94895366061087,22.38499627330463,9.37294232641892,659.1478560789706,2.3882571228683926,69.0,0.4338161021437839
420,287.465196449975,23.407488274088504,9.975199216667777,733.5441619335355,2.346568501105865,60.0,0.39188533065582687
421,284.1393712352501,23.375121114867717,10.137993947408814,744.4846882501398,2.305694917172662,61.0,0.3816591203549132
422,295.4497157424119,23.103404832890668,10.543841673372553,765.2877062485477,2.1911752422493285,60.0,0.3860635854072595
423,265.2576432516049,22.894723968808396,11.000998198586942,791.2566592184977,2.0811496880118736,54.0,0.3352359062779864
424,288.91081784465706,23.206979361408315,10.688266887699685,779.2481472876777,2.1712574737552135,64.0,0.3707558610825915
425,256.6943811698036,22.151598670367108,10.131559060394384,705.0683624742747,2.1863958486863746,56.0,0.364070202028345
426,290.1974294970085,22.960541362430735,9.886006513456815,713.1040263399893,2.32252945930967,70.0,0.40694964377981224
427,302.4415943477296,23.52905770973032,10.430572451690995,771.014510745216,2.2557781769605376,71.0,0.3922644647185795
428,295.08988078535697,23.23132826947999,10.20459373065613,744.7656422354066,2.2765559200744656,68.0,0.39621843980295285
429,279.7962254847427,23.120696979852944,10.236731824703329,743.553326038779,2.258601414570417,67.0,0.37629611177363
430,287.84324477717973,22.037940329367515,10.081265949513863,697.9686999466643,2.1860290602124453,72.0,0.41240136527494065
431,293.5422301636843,23.07692842234727,10.497207388870219,761.0297828061259,2.198387396519844,74.0,0.3857171385347278
432,299.3850602495742,22.929262361411165,10.054882341688517,724.297438542569,2.2804108076276757,76.0,0.41334546322847243
433,295.6224971166508,23.415079228717143,10.232375108525746,752.7000707912172,2.2883327654013974,70.0,0.39274939459737357
434,290.9386767730912,23.966402050892885,10.237956023258395,770.8430711168593,2.3409362177808215,71.0,0.37742919106940387
435,297.58664754610044,23.8823290619149,10.080829533459136,756.3500179700075,2.3690837130662117,70.0,0.3934509690960317
436,305.66583675264775,23.587758855445944,10.468103787409257,775.7192551305804,2.2532981459179497,65.0,0.3940418324425808
437,318.361142482712,23.75039342941462,10.11410480962439,754.6544384619441,2.348244741028805,72.0,0.4218634732097536
438,323.143312396822,24.005815673634316,10.079133047558733,760.1328786565733,2.3817341789578585,73.0,0.425114241825629
439,327.03055986512766,24.246948942773876,10.14965188818308,773.1399551241324,2.3889438977709014,76.0,0.4229901167281167
440,312.777511537923,23.215353242632474,9.483924871344243,691.6928300735141,2.4478634697727157,76.0,0.45219134554955637
441,300.5178659796384,23.328350773754504,9.642697102844433,706.6956767102646,2.419276528646019,66.0,0.4252436740218612
442,295.5322689407823,23.297751763404623,9.718152788030213,711.291483807819,2.397343638402178,68.0,0.4154868653265515
443,288.22528842544267,22.862306170314657,9.894070691011292,710.6322587732298,2.3107077849246553,67.0,0.4055899304698162
444,295.4656428671582,23.86041650535545,10.183085041715488,763.3210935349181,2.3431422214005018,59.0,0.3870791012716094
445,277.00701192236926,23.71062411019776,10.164428939520333,757.139392587472,2.332705974066919,56.0,0.3658599917456636
446,306.6162155501888,22.943465898871136,9.417293968955006,678.7893572102528,2.436311956970487,72.0,0.45171040514003735
447,284.3080265358648,23.98404188779472,8.64768840681885,651.5868026228519,2.773462775194686,68.0,0.43633177558451336
448,256.24324029046113,24.836886924986686,8.268683380078494,645.1837126131468,3.0037293464187416,53.0,0.39716321922110426
449,298.7851865154213,23.51725860445976,8.647673349206322,638.9043485842443,2.719489700269282,70.0,0.46765245404496447
450,303.0440699919042,24.366664180136887,8.663579077972873,663.1981322412818,2.8125401708502973,70.0,0.4569434913330728
451,288.9186235747211,24.51379287337414,8.362621401892394,644.025139722082,2.9313527057229765,65.0,0.44861389059967277
452,300.66386617186186,25.14051819468214,8.746419058692464,690.8032613112409,2.8743784200114115,64.0,0.4352380525841177
453,284.5857547117335,24.00160801944138,8.38060199260724,631.9248403028439,2.863947964670541,68.0,0.45034747261295904
454,280.130487758767,24.513458104191795,8.585912369256176,661.2122723341955,2.855079000336393,63.0,0.42366196073442064
455,297.8032691330055,24.89442657723984,8.147876078039047,637.2302953483355,3.055327098596619,68.0,0.4673400987161389
456,288.15606044179793,25.152447532719844,8.146424361475876,643.7202243004886,3.0875444755449752,61.0,0.44764176976873526
457,280.62236636408505,25.701410235361905,8.138248519091768,657.1095428237294,3.158100932291288,69.0,0.4270556856596472
458,292.5192593906751,26.120253346615996,8.485834408250179,696.3407491306914,3.078100760630105,68.0,0.4200806282784036
459,288.1830265358649,25.26135113225025,8.189780266189814,649.9481291031609,3.084496813246341,68.0,0.4433938858067302
460,295.3184341759502,24.475109269703797,8.54813963232151,657.273495529931,2.8632088761349386,65.0,0.44930829583786547
461,296.6275701841276,24.76670091373662,8.550360315590988,665.2769072923263,2.8965680976714236,64.0,0.4458708350352943
462,318.19388059313417,24.92897489594599,8.770500205498623,686.8764965770583,2.8423663772696672,65.0,0.46324758843664565
463,319.29039033546417,23.789403402727714,8.450240482033715,631.5423692529887,2.8152338922551388,69.0,0.5055723984332713
464,295.7980653129622,25.21934990040541,8.654234396475184,685.6656825255264,2.914105251260249,65.0,0.431402756257894
465,287.12680810232644,24.50063641525825,8.924807545536845,686.9515344650538,2.74522854305252,62.0,0.4179724386610756
466,296.1016818364794,24.313089096496387,8.692946878627666,663.983121935304,2.7968753790814187,69.0,0.44594760326653365
467,300.43715260948835,25.243214018488498,8.918154549624823,707.2443983601294,2.8305423367607427,69.0,0.4247996213276553
468,319.8928659796382,24.505558299430387,8.376500396164985,644.8772963491946,2.9255127010618622,74.0,0.496052299857087
469,318.5693270103172,25.949497332441712,9.10494130026586,742.2598550610737,2.850045538644384,61.0,0.42918841001323593
470,318.6621570962072,24.986332137281018,9.030762996131593,708.8866964820699,2.7668018912670096,66.0,0.4495248093631945
471,302.5581572884304,24.296042042890154,8.75170371031625,668.0023791971976,2.7761499757185217,68.0,0.4529297599988244
472,309.93499711665066,24.717994784440606,8.693897268824003,675.1147754901157,2.843143186552069,67.0,0.45908489692237286
473,299.34508460539985,24.496642934268518,8.646020584060107,665.3845458251483,2.8332852895852207,61.0,0.4498828331430208
474,310.34032720254055,25.49548139508862,9.266706115530766,742.2299577143942,2.7512992294380454,73.0,0.4181188376688478
475,303.2382979755497,25.600114267638492,9.03073285178263,726.2978718564381,2.8347770538450967,67.0,0.4175123041465948
476,315.2900746708459,24.144969674253186,8.584666090046221,651.1783372259923,2.812569460593101,69.0,0.4841839119126349
477,305.5019388548924,23.381348064057047,8.412051038164721,617.9044440434901,2.779506205796656,72.0,0.4944161541479222
478,300.4209098201245,23.90670179068852,8.112180828135665,609.2663041524337,2.947012929959888,64.0,0.49308636924874405
479,310.2785892843417,24.221131801813563,8.631564617418631,656.8010398949822,2.8061113917788374,74.0,0.4724087972423933
480,313.69204076491366,24.966692999966902,8.764694038105782,687.4603485035286,2.8485527151798538,69.0,0.4563056494061978
481,327.6148221391518,25.307867508005547,8.655078229914388,688.1393969259971,2.924048383587618,70.0,0.4760878734783204
482,313.9886136401674,25.418436697822873,8.581460263330595,685.2671372965318,2.96201764243299,72.0,0.45819884910707
483,332.1295407649137,25.559001615829988,8.61500936068073,691.7505479012736,2.9667990533454742,72.0,0.4801290606455943
484,322.2268125890448,25.580679906568687,8.53134644159399,685.6137743973501,2.9984340785707455,72.0,0.4699829913310596
485,310.47636617186134,25.885387310885925,8.092988597046618,658.1326984490088,3.198495463138587,63.0,0.4717534425861939
486,318.2485748630694,24.5459225289302,8.40142442818459,647.8614774402882,2.9216381982304123,64.0,0.49122935371998805
487,317.2219244336197,24.52582652865007,8.896606329112315,685.4849094932389,2.756762030527792,62.0,0.4627701063005655
488,319.97712825366324,26.329860148563636,9.640760395368098,797.4614800034426,2.7310978666385917,62.0,0.4012446196802909
489,329.03855050724377,24.152843576781187,8.831770831010473,670.1406040031354,2.734767923548779,69.0,0.4909992746920679
490,343.3237687485586,25.626703890993795,9.555097238762988,769.2681195771821,2.6819929981488553,70.0,0.4462992291130717
491,338.41215709620667,24.81213024790872,9.583970260977923,747.0667067819692,2.58891978712974,70.0,0.4529878711285845
492,311.75086110847303,25.64025375379627,9.513963777782857,766.3615113918534,2.695012757319063,68.0,0.40679347341214483
