time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
201,523.5552621473836,30.48929589082448,16.07128851019221,1539.3875339804335,1.8971282776417429,115.0,0.34010621145775644
202,522.8541212680409,30.552566731704115,16.436229439747585,1577.6104311304289,1.8588549669317171,113.0,0.3314215670426269
203,524.363320409142,30.723380472011787,16.29370567171352,1572.674115317889,1.8855981009494185,109.0,0.333421473210393
204,520.0267718897128,30.566095522923643,16.630299493842468,1596.9448168823571,1.8379762513742486,118.0,0.32563853577917456
205,520.7704903232523,31.078430594810744,16.827179060063237,1642.9345716980713,1.8469186358497067,110.0,0.3169757939812568
206,510.5278496361332,31.666647027969816,16.857513847782286,1677.0479459083126,1.8784885668141251,108.0,0.3044205449711363
207,521.2830534561758,31.847718397842236,17.057595391709288,1706.656054866676,1.8670696347576383,113.0,0.30544118832244643
208,519.5670631985058,32.347382639480095,17.183383670730638,1746.2149646121263,1.8824803810077926,105.0,0.29753900506396896
209,514.5278496361325,32.733761449249506,17.457008876935248,1795.211487289736,1.8751071091278637,106.0,0.28661127297760597
210,526.2827377915589,32.97665900657681,17.535978063931253,1816.71381902093,1.8805143851317085,112.0,0.289689400873928
211,516.1085630062822,32.59497212965973,17.685953251982713,1811.0438235084803,1.8429864460941972,112.0,0.28497850593501417
212,519.4539950021941,32.78002738624672,17.424193511969335,1794.3694660360907,1.8812938093076668,111.0,0.2894911024927941
213,512.7176358815361,32.384897043679196,17.271938958175237,1757.2497405319377,1.875000665651995,110.0,0.2917727765470212
214,521.3674464827657,32.634883941942824,17.277400010209565,1771.3742759034158,1.8888770256322254,106.0,0.29432935409252453
215,519.8844513539308,32.7556063420403,17.100642718415592,1759.7377442335414,1.9154605403670566,110.0,0.29543291496561486
216,524.9547570839949,32.46553774251889,16.971085081269322,1730.9402791194418,1.9129912782271365,105.0,0.3032772207202019
217,532.1385774275548,32.785444442051016,16.872367022623266,1737.8286871891628,1.9431443376078026,106.0,0.30620888085824965
218,523.8512036934017,33.0596655734648,16.824339277208693,1747.3759193199437,1.964990424215321,104.0,0.2997930770942968
219,524.3538056034228,33.29634894864543,16.831314515589128,1760.615506148219,1.9782381772859405,105.0,0.2978241437567343
220,529.2321695952458,33.27538321040239,17.064117824033556,1783.8436202836642,1.950020713261629,107.0,0.2966808096727044
221,532.0517132435091,33.283515524890234,17.14020559967372,1792.235566466681,1.941838756328793,106.0,0.29686483361806465
222,532.7632617629364,33.24076951709168,17.224824846450517,1798.7704986408698,1.9298175635116275,114.0,0.2961818987833557
223,531.3279172557759,32.81646765621021,17.39072375871312,1792.9135993481982,1.8870098859323474,112.0,0.296348868929845
224,533.8508880287847,32.63971158737414,17.44988292780299,1789.3228288488422,1.8704831271600748,113.0,0.29835358909059284
225,532.3213200246956,32.55956229529444,17.50749207633708,1790.8217860526474,1.8597502231231373,115.0,0.297249745435611
226,530.6082473416649,32.65911791744809,17.57221090930057,1802.9377442136747,1.8585662376817005,122.0,0.294302035133821
227,526.7949852598641,32.8644497786554,17.502485772039527,1807.0741426004604,1.877701842280988,108.0,0.2915181911140528
228,520.697713435732,32.986556380850764,17.462507094611354,1809.6452539799784,1.8889931555721389,106.0,0.28773468849242917
229,524.7975871698839,32.68512789391921,17.77112675604228,1824.7989649460978,1.83922653541403,112.0,0.28759200177724
230,529.982169595246,32.512827702191316,17.73333669698285,1811.3195525477527,1.8334297858182014,116.0,0.29259451699165256
231,537.0457473416653,31.975310643259725,17.634148077849296,1771.410148388869,1.813260867613147,127.0,0.3031741394448477
232,537.3423202169184,32.00635621427271,17.662853192055902,1776.0163776343713,1.8120716888859145,122.0,0.30255482268280137
233,538.8227134357328,31.689393357046853,17.560571688315477,1748.2456183730915,1.804576406708471,126.0,0.3082076727509024
234,538.1744269981052,31.297655617151197,17.671988688567094,1737.5891860474972,1.7710318950916508,128.0,0.30972477920531566
235,526.4569125768331,31.20879555689516,17.781024164163778,1743.346254760021,1.75517423905165,125.0,0.3019806943912597
236,519.6721407527014,31.25881275643243,17.455974461199823,1714.2195729624752,1.7907228740459489,121.0,0.3031537785177752
237,517.7838155379769,31.273244388975534,17.4182679379416,1711.3064145968199,1.7954279093878287,119.0,0.30256639671391966
238,506.34739328439514,31.06714630184997,17.288739830896013,1687.3865155131923,1.7969584021578668,119.0,0.30007789479720803
239,506.4279759019794,31.119073827774844,17.233863665025858,1684.8420328989962,1.805693397176364,123.0,0.30057890651659624
240,513.445742854946,31.775647939243218,17.268774177876534,1723.8751054739996,1.8400638986843554,127.0,0.2978439338351998
241,513.5881941432939,31.90266565832716,17.35023719227783,1738.9306467167448,1.8387452174156016,122.0,0.29534714056192746
242,508.87067972202226,31.98779350216623,17.3548857247481,1744.0378854472551,1.843157829414663,110.0,0.2917773082615825
