time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
205,448.2521462005363,24.49186309571598,13.877629270111964,1067.792773424677,1.7648448894987943,119.0,0.4197932008500864
206,444.2595055134176,24.375707615116603,13.6723681136752,1047.0100427630427,1.7828445966676283,117.0,0.4243125541957782
207,440.78279195104415,24.471538290560854,13.688884071185091,1052.3959991290812,1.7876941731191294,122.0,0.4188373885075746
208,442.19072394695525,24.792321870984274,13.755432750458267,1071.3745661896633,1.8023658230714923,111.0,0.4127321460687682
209,431.2150881310012,24.74025641367669,13.741092137997521,1068.0100042564345,1.800457792234997,109.0,0.40375566372266336
210,442.20144725165835,24.8395088396025,13.808595532704016,1077.5622928627831,1.798843972276042,112.0,0.41037205011772654
211,447.35937924757013,24.838804581567008,13.787138713705051,1075.8573927890645,1.8015924186558079,117.0,0.41581661495844796
212,439.45068516985793,24.787583468840836,13.751015892927558,1070.8258493438402,1.8026001614607703,112.0,0.41038483095933476
213,436.45436482629856,24.51161973929304,13.444819122217718,1035.325348321394,1.8231275197140664,111.0,0.4215625219009039
214,438.9411703641395,24.429068242895692,13.704597684513711,1051.7755388945388,1.7825454497289406,112.0,0.41733350333045915
215,455.62283521486046,24.430981258666367,13.628968697767045,1046.0532119251943,1.7925773989538265,114.0,0.43556372660652287
216,459.1905390349029,24.89896194850186,13.378280280347187,1046.4811370779228,1.8611481765020768,124.0,0.4387948552203199
217,447.92017017191637,25.061771227720975,13.448541462106762,1058.8558009009873,1.863530799851879,110.0,0.4230228231179148
218,457.23603416373857,24.8878894582016,13.278519129530078,1038.215684176223,1.8742970669713808,126.0,0.44040563163571794
219,445.7695974888857,25.234307822733005,13.365760168701977,1059.5828814035265,1.8879814918288818,116.0,0.4207029061270017
220,444.66191802466824,24.528317640555414,12.674901414775926,976.7023314658859,1.935188041144148,121.0,0.45526861531834
221,451.84573836822784,24.78773003657467,12.856074395671062,1001.1404460935084,1.9280947880109711,118.0,0.451331019669966
222,453.8927576606652,25.54808318419689,13.168447818187742,1056.9216190525863,1.940098296847931,118.0,0.429447888545917
223,452.40011697354555,25.61985237545746,13.267791390094214,1067.88658322196,1.9309809464283063,123.0,0.4236406038631859
224,442.1253063723163,24.67642942842152,12.7986276787153,992.1917175770811,1.928052760645545,123.0,0.44560471382686034
225,450.04364600831354,24.432329295675775,13.26856356993082,1018.4475207721822,1.8413695775663501,121.0,0.44189183716318786
226,451.04180618009343,24.6622248658687,13.703096652888865,1061.697627629284,1.799755594708547,120.0,0.42483075636821993
227,449.46337905534665,24.768972539066183,13.806128720094236,1074.3104062478878,1.794056323914755,126.0,0.4183738484160572
228,453.1715635829521,24.952606545166315,13.619165508360119,1067.6189875151777,1.8321685370406262,124.0,0.4244693742640182
229,453.3912334970627,24.55415906407154,13.386189208406616,1032.599467850621,1.834290452778851,118.0,0.43907753936848976
230,462.0991023600501,24.59551243781279,13.612849072416882,1051.8523401481066,1.8067865372612995,124.0,0.4393193652019484
231,449.5458015011511,24.35658438918493,13.487252401426467,1032.0238721831734,1.8058966840873296,118.0,0.4355963206065852
232,454.6888841187353,24.603632605813438,13.481135969263368,1042.0188969728047,1.8250414996116846,127.0,0.43635377960962457
233,453.46921420462485,25.159025501282894,13.98621925184185,1105.4625134088644,1.7988439225968584,122.0,0.4102076811327437
234,451.65303454818513,24.464630863959254,13.768007540657146,1058.1802100230746,1.7769187583399273,126.0,0.42682052666467507
235,459.85646167293095,24.905978817627183,14.10135927861257,1103.3529611772385,1.7662112088301942,128.0,0.4167809194822665
236,456.5450394193501,24.838081572884168,14.528406420848338,1133.6680369289174,1.7096218851120102,118.0,0.4027149258403023
237,455.88602967701974,24.452432051740686,14.181859068257655,1089.4444699518476,1.7242049814520437,126.0,0.4184573351381273
238,473.2763254725299,24.995662569622883,14.327066805512512,1125.0499686844846,1.7446461937348892,132.0,0.420671382290628
239,479.0281653007503,24.99542378878223,14.284441807844154,1121.692074518561,1.749835529103857,127.0,0.4270585271865747
240,469.5332383682271,24.92563320635707,14.115355186739077,1105.3196310684507,1.7658523555803896,124.0,0.4247940823364872
241,465.4780976811077,25.408426578175174,14.569311800834464,1162.9651017885806,1.743968893350192,127.0,0.4002511313239119
242,461.89522881812053,25.29415159439454,14.458602801062655,1148.9372682633311,1.749418802246612,117.0,0.40201953716437044
